750059; Lipová u Chebu
565994; Lipová u Šluknova
349142; Liptaò
339747; Lískovec u Frıdku
549196; Lišany u atce
755629; Líšnice
565721; Líšnı
767640; Liteò
533000; Litice nad Orlicí
544312; Lítkovice
558395; Litochovice nad Labem
573196; Litomìøice Cihelna
570192; Litomìøice horní nádraí
531194; Litomìøice mìsto
552133; Litomyšl
552034; Litomyšl zastávka
552232; Litomyšl-Nedošín
340828; Litovel
341222; Litovel mìsto
340927; Litovel pøedmìstí
340844; Litultovice
540898; Litvínov
537092; Litvínov mìsto
747022; Lnáøe
546960; Lobkovice
568709; Lochenice
768549; Lochovice
548461; Lodìnice
745257; Loket
743658; Loket pøedmìstí
541094; Lom u Mostu
541599; Lom u Mostu zastávka
765453; Lom u Støíbra
757054; Lom u Tachova
737320; Lomnice nad Lunicí
557801; Lomnice nad Popelkou
333328; Lomnice u Rımaøova
754556; Lomnièka
540674; Loucká
738054; Louèim
743757; Louèky
339622; Louèná nad Desnou
339424; Louèná nad Desnou-Filipová
339721; Louèná nad Desnou-Rejhotice
747923; Louèovice
748020; Louèovice zastávka
541490; Louka u Litvínova
744953; Louka u Mariánskıch Lázní
371559; Louka u Ostrohu
336057; Loukov
543215; Loukov u Mnichova Hradištì
339846; Louky nad Olší
545996; Louny
546093; Louny mìsto
546192; Louny pøedmìstí
546390; Louny støed
564104; Lovèice
564203; Lovèice obec
744920; Lovìtín
745026; Lovìtín obec
558593; Lovosice
558791; Lovosice mìsto
558890; Lovosice zastávka
569996; Lovosice závod
550764; Lštìní
733063; Lubenec
733162; Lubenec zastávka
761841; Lubná
767459; Luby u Chebu
737254; Luby u Klatov
550723; Luèany nad Nisou
764852; Luh nad Svatavou
548222; Luh pod Smrkem
347559; Luhaèovice
734053; Luhov
347856; Luka nad Jihlavou
557462; Luka pod Medníkem
559294; Lukavec
341628; Lukavice na Moravì
533406; Lukavice v Èechách
564401; Luková
540039; Luková u Rudoltic v Èechách
348151; Luleè
539932; Lupìné
562215; Luštìnice
343954; Lutotín
753657; Luany
543462; Luec nad Vltavou
548420; Luec pod Smrkem
348250; Luice
534560; Luná u Rakovníka
351528; Luná u Vsetína
737221; Lunice
552323; Lvová
531145; Lysá nad Labem
531244; Lysá nad Labem-Dvorce
575928; Machnín
575829; Machnín hrad
731927; Maèkov
736926; Majdalena
739623; Majdalena zastávka
569285; Malá Bìlá
556662; Malá Hraštice
331728; Malá Morávka
565523; Malá Skála
562298; Malá Veleò
561191; Malé Bøezno nad Labem
543793; Malé Chvojno
337741; Malé Hoštice
574103; Malé Svatoòovice
558999; Malé ernoseky
558908; Malechovice
750729; Malenice nad Volyòkou
563064; Malešov
535294; Málkov
732867; Malmìøice
736751; Malonice
740829; Malovice u Netolic
560367; Malovidy
754028; Malšice
347955; Malı Beranov
748921; Malı Pìèín
756650; Malı Rapotín
743922; Malı Ratmírov
530287; Malı Újezd
348441; Mankovice
335158; Marefy
744052; Mariánské Láznì
744151; Mariánské Láznì mìsto
562793; Markvartice
543397; Martinìves u Dìèína
366955; Martinice u Velkého Meziøíèí
569301; Martinice v Krkonoších
766352; Mašovice
555763; Mìchenice
533372; Mìcholupy
766451; Meclov
539296; Mìdìnec
539395; Mìdìnec zastávka
546630; Medlešice
561712; Mìlnická Vrutice
530188; Mìlník
530485; Mìlník-Mlazice
735050; Merklín
343269; Mìrovice nad Hanou
563619; Mìstec Králové
348375; Mìsteèko Trnávka
553263; Mìsteèko u Benešova
759944; Mìsteèko u Køivoklátu
340349; Mìsto Albrechtice
547265; Mìšice u Prahy
763557; Mešno
340471; Mezihoøí
537100; Mezimìstí
507202; Mezimìstí státní hranice
759829; Mezipotoèí
755124; Meziøíèí
552562; Mezno
565499; Mikulášovice dolní nádraí
565598; Mikulášovice horní nádraí
565697; Mikulášovice støed
348557; Mikulov na Moravì
542191; Mikulov v Krušnıch horách
342329; Mikulovice
300426; Mikulovice státní hranice
542399; Mikulov-Nové Mìsto
747758; Milavèe
739151; Mileè
733626; Milenovice
755520; Milevsko
744359; Milhostov u Mariánskıch Lázní
748954; Milíkov
769141; Milín
533562; Milostín
338228; Milotice nad Beèvou
342527; Milotice nad Opavou
544148; Milovice
571695; Mimoò
551663; Minartice
547729; Minkovice
348755; Miroslav
763151; Mirošov
763250; Mirošov mìsto
550368; Mirošovice u Prahy
564161; Mirošovice u Rataj nad Sázavou
740654; Mírová
730226; Mirovice
542639; Mírovka
564260; Mitrov
544510; Mladá Boleslav hlavní nádraí
559914; Mladá Boleslav mìsto
544411; Mladá Boleslav-Debø
572305; Mladé Buky
340646; Mladecko
341321; Mladeè
341420; Mladeè jeskynì
349076; Mladìjov na Moravì
558601; Mladìjov v Èechách
349522; Mladìjovice
534503; Mladkov
751453; Mladotice
751354; Mladotice zastávka
543561; Mlèechvosty
562900; Mlınec
535500; Mlınickı Dvùr
564195; Mlıny
541078; Mnetìš
756924; Mnich
550160; Mnichovice
543512; Mnichovo Hradištì
556365; Mníšek pod Brdy
548628; Mníšek u Liberce
547968; Mochov
547463; Mochov zastávka
734426; Modlešovice
543694; Modrá u Dìèína
349456; Modøice
342824; Mohelnice
558098; Mojíø
348649; Mokré Lazce
736553; Mokrosuky
556761; Mokrovraty
542290; Moldava v Krušnıch horách
536730; Moravany
342923; Moravièany
334672; Moravská Chrastová
349555; Moravská Nová Ves
349670; Moravská Tøebová
349852; Moravské Bránice
350058; Moravské Budìjovice
343020; Moravskı Beroun
535302; Moravskı Karlov
351056; Moravskı Krumlov
351254; Moravskı Písek
351353; Moravskı Písek zastávka
336321; Moøkov
336628; Moøkov hlavní tra
533992; Most
567107; Mostek
536995; Most-Kopisty
540997; Most-Minerva
341040; Mosty u Jablunkova
300848; Mosty u Jablunkova státní hranice
341149; Mosty u Jablunkova zastávka
550665; Mraè
744557; Mrázov
541631; Mrzkovice
548065; Mstìtice
541573; Mšené Láznì
560912; Mšeno
550285; Mutìjovice
533869; Mutìjovice zastávka
351452; Mutìnice
351551; Mutìnice zastávka
755355; Mutìnín
748327; Mutišov
341529; Myslechovice
749408; Mysliboø
552968; Myslíè
730325; Myslín
731752; Mıto
538405; Náchod
538702; Náchod zastávka
538603; Náchod-Bìloves
538504; Náchod-Malé Poøíèí
343129; Námìš na Hané
351759; Námìš nad Oslavou
351858; Napajedla
754929; Nasavrky
348953; Našimìøice
552729; Návarov
334151; Návojná
759456; Nebanice
561316; Nebuely
340570; Nectava
352054; Nedakonice
352153; Nedvìdice
566000; Nedvìzí
742056; Nejdek
742155; Nejdek zastávka
745125; Nekrasín
739052; Nekvasovy
543660; Nelahozeves
543868; Nelahozeves zámek
352351; Nìmèice nad Hanou
330225; Nemilany
736850; Nemilkov
352450; Nemotice
563403; Nemyèeves
735126; Neplachov
739250; Nepomuk
562017; Nepøevázka
546861; Neratovice
546879; Neratovice mìsto
352658; Nesovice
767848; Nesvaèily
557793; Neštìdice
557991; Neštìmice
741025; Netolice
746420; Netolice zastávka
546168; Netøeba
539361; Neumìøice
768440; Neumìtely
335257; Nevojice
352856; Nezamyslice
353656; Nezdenice
737056; Neznašovy
764050; Nezvìstice
368555; Níhov
750620; Nišovice
760645; Nibor
357673; Níkov
540062; Noutonice
742122; Nová Buková
744623; Nová Bystøice
742726; Nová Cerekev
350124; Nová Hradeèná
762955; Nová Hu
566703; Nová Paka
566802; Nová Paka mìsto
758920; Nová Pec
740852; Nová Role
741850; Nová Role zastávka
745224; Nová Vèelnice
736421; Nová Ves nad Lunicí
550624; Nová Ves nad Nisou
558106; Nová Ves nad Popelkou
556563; Nová Ves pod Pleší
741827; Nová Ves u Èeskıch Budìjovic
531764; Nová Ves u Kolína
538694; Nová Ves u Køimova
541037; Nová Ves u Leštiny
742353; Nové Hamry
342725; Nové Heøminovy
741926; Nové Hodìjovice
741223; Nové Hrady
559393; Nové Kopisty
339127; Nové Losiny
353854; Nové Mìsto na Moravì
353953; Nové Mìsto na Moravì zastávka
530600; Nové Mìsto nad Cidlinou
538900; Nové Mìsto nad Metují
545624; Nové Mìsto pod Smrkem
543769; Nové Ouholice
743955; Nové Sedlo u Lokte
534867; Nové Strašecí
739524; Nové Údolí
551929; Novina
544494; Novosedlice
354159; Novosedly
567891; Novı Bor
564302; Novı Bydov
766857; Novı Drahov
335224; Novı Hrozenkov
335323; Novı Hrozenkov zastávka
343228; Novı Jièín horní nádraí
341446; Novı Jièín mìsto
341545; Novı Jièín zastávka
767251; Novı Kostel
735852; Novı Kramolín
343525; Novı Malín
548560; Nuèice
548669; Nuèice zastávka
532143; Nymburk hlavní nádraí
545541; Nymburk mìsto
769554; Nırsko
745950; Nıøany
750950; Obora u Kaznìjova
746321; Obrataò
7021; Obrataò
746529; Obrataò zastávka
545095; Obrnice
559310; Obrubce
540401; Oèelice
348722; Odrlice
341644; Odry
547596; Ohníè
564708; Ohnišany
766550; Ohnišovice
568790; Okna
541938; Okrouhlice
354456; Okøíšky
354654; Olbramkostel
551366; Olbramovice
533190; Oldøichov u Duchcova
742650; Oldøichov u Nejdku
548727; Oldøichov v Hájích
550830; Oldøiš
559591; Oleško
354050; Olešná na Moravì
534362; Olešná u Rakovníka
574707; Olešnice
343624; Olomouc hlavní nádraí
343723; Olomouc mìsto
343822; Olomouc-Hejèín
344028; Olomouc-Nová Ulice
330324; Olomouc-Nové Sady
343921; Olomouc-Øepèín
344127; Olomouc-Smetanovy sady
765057; Oloví
539262; Olovnice
545764; Olovnice zastávka
363853; Omice
752626; Omlenice
342428; Ondøejovice
355321; Ondøejovice zastávka
552398; Oparno
543132; Opatov
568808; Opatovice nad Labem
341941; Opava vıchod
342345; Opava západ
340141; Opava zastávka
342048; Opava-Komárov
365064; Oplocany
539304; Opoèno pod Orlickımi horami
549899; Opoèno u Loun
761445; Oráèov
342741; Orlová doly
345850; Oøechov
541193; Osek
541698; Osek mìsto
346429; Osek nad Beèvou
557207; Osenice
354753; Osíèko
563015; Oskoøínek
354852; Oslavany
367052; Oslavice
367151; Oslavièka
764241; Oslí
342949; Osoblaha
768143; Osov
368654; Osová Bítıška
551622; Ostašov
531541; Ostrá
343640; Ostrava hlavní nádraí
343947; Ostrava støed
344242; Ostrava-Bartovice
344044; Ostrava-Hrušov
344143; Ostrava-Kunèice
343749; Ostrava-Kunèièky
343848; Ostrava-Mariánské Hory
344341; Ostrava-Svinov
344440; Ostrava-Tøebovice
350447; Ostrava-Vítkovice
344648; Ostravice
344945; Ostravice zastávka
555409; Ostromìø
758557; Ostrov nad Ohøí
355057; Ostrov nad Oslavou
769448; Ostrov u Tochovic
355552; Ostroská Nová Ves
355651; Ostroská Nová Ves láznì
344721; Ostruná
747550; Osvraèín
749150; Ošelín
342246; Otice
536409; Otovice
536300; Otovice zastávka
530543; Otradovice
734350; Otroèín
355750; Otrokovice
356352; Otrokovice-Trávníky
545160; Otvovice
530345; Ovèáry
758821; Ovesná
744458; Ovesné Kladruby
738724; Ovesné u Prachatic
742924; Pacov
738955; Paèejov
755223; Padaøov
537464; Páleèek
342444; Palhanec
564898; Panskı
536136; Pardubice hlavní nádraí
546333; Pardubice závodištì
536631; Pardubice-Èerná za Bory
536235; Pardubice-Opoèínek
536433; Pardubice-Pardubièky
546135; Pardubice-Rosice nad Labem
576009; Pardubice-Semtín
536334; Pardubice-Svítkov
345140; Paskov
751750; Pastuchovice
555094; Pátek
536466; Pavlov
749259; Pavlovice
558064; Pecerady
748525; Peè
541508; Pìèín
531160; Peèky
541904; Peklo nad Zdobnicí
758722; Pìkná
742528; Pelhøimov
759027; Pernek na Šumavì
742759; Pernink
756551; Pernolec
758169; Perštejn
571794; Pertoltice pod Ralskem
537076; Peruc
536292; Pìtipsy
542233; Petrkov
752063; Petrohrad
345223; Petrov nad Desnou
349225; Petrov nad Desnou zastávka
557264; Petrov u Prahy
371054; Petrov u Stránice
557165; Petrov-Chlomek
531905; Petrovice nad Orlicí
769455; Petrovice nad Úhlavou
345249; Petrovice u Karviné
300343; Petrovice u Karviné státní hranice
741322; Petøíkov
570705; Petøíkovice
735456; Pila
542621; Pilínkov
570002; Pilníkov
345629; Píseèná
756528; Písek
756429; Písek mìsto
730929; Písek zastávka
0;Písek-Dobešice
331959; Pitín zastávka
330753; Pivín
558239; Plaèkov
736025; Planá nad Lunicí
749457; Planá u Mariánskıch Lázní
565861; Plaòany
566067; Plaòany zastávka
751156; Plasy
555433; Platìnice
552521; Plavy
540906; Plchùvky
740357; Plesná
760355; Plešnice
760322; Plešovice
570291; Ploskovice
556803; Plotištì nad Labem
558205; Plounice
559062; Pluiny
732750; Plzeò hlavní nádraí
752956; Plzeò zastávka
750455; Plzeò-Bílá Hora
750463; Plzeò-Bolevec
732651; Plzeò-Doubravka
753053; Plzeò-Doudlevce
746552; Plzeò-Jiní pøedmìstí
739953; Plzeò-Koterov
748152; Plzeò-Køimice
746651; Plzeò-Skvròany
753152; Plzeò-Valcha
754259; Pòovany
748558; Pòovany zastávka
755256; Pobìovice
353821; Pocheò
737957; Pocinovice
757625; Poèátky-irovnice
548594; Poèerady
752360; Podboøany
532341; Podìbrady
730457; Podhradí
572107; Podhùøí
356055; Podivín
535807; Podlesí
538363; Podlešín
553792; Podsedice
356378; Pohled
541433; Pohleï
542530; Pohledští Dvoøáci
356550; Pohoøelice
539502; Pohoøí
548438; Pokøikov
535799; Poláky
344549; Polanka nad Odrou
759522; Poleènice
530899; Polepy
546564; Polerady nad Labem
538009; Police nad Metují
332460; Police u Valašského Meziøíèí
562496; Police-andov
347757; Polichno
563569; Polièany
550632; Polièka
356758; Polná
759621; Polná na Šumavì
345447; Polom
551135; Pomezí
551036; Pomezí zastávka
0;Pomezí nad Ohøí
363556; Ponìtovice
571505; Poniklá
571406; Poniklá zastávka
757526; Popelín
362558; Popice
331652; Popov
358259; Popovice u Rajhradu
346155; Popovice u Uherského Hradištì
530964; Poøíèany
550962; Poøíèí nad Sázavou
558163; Poøíèí nad Sázavou-Svárov
743120; Poøín
734251; Poseè
549097; Postoloprty
345157; Postoupky
735753; Postøekov
355123; Postøelmov
552869; Postupice
356857; Poštorná
365452; Poteè
532804; Potštejn
743054; Potùèky
700153; Potùèky státní hranice
742957; Potùèky zastávka
335620; Potùèník
751552; Potvorov
744854; Poutnov
362657; Pouzdøany
557694; Povrly
557892; Povrly-Roztoky
362350; Pozïatín
761221; Pracejovice
738328; Prachatice
738427; Prachatice láznì
557736; Prachovice
558197; Prackovice nad Labem
570762; Praha hlavní nádraí
572362; Praha Masarykovo nádraí
530162; Praha-Bìchovice
570168; Praha-Braník
570267; Praha-Bubeneè
570366; Praha-Bubny
571166; Praha-Cibulka
573360; Praha-Èakovice
570663; Praha-Dejvice
530360; Praha-Dolní Poèernice
570861; Praha-Hluboèepy
572560; Praha-Holešovice
522565; Praha-Holešovice Vltava
570465; Praha-Holešovice zastávka
549469; Praha-Holynì
573469; Praha-Horní Mìcholupy
548263; Praha-Horní Poèernice
570960; Praha-Hostivaø
571067; Praha-Jinonice
573568; Praha-Kbely
530568; Praha-Klánovice
549766; Praha-Kolovraty
555268; Praha-Komoøany
571562; Praha-Krè
573667; Praha-Kyje
571760; Praha-Libeò
571968; Praha-Malešice
573766; Praha-Modøany
573865; Praha-Modøany zastávka
532564; Praha-Radotín
572065; Praha-Ruzynì
549261; Praha-Øeporyje
547661; Praha-Satalice
545061; Praha-Sedlec
572263; Praha-Smíchov
571463; Praha-Stodùlky
572966; Praha-Strašnice
573063; Praha-Strašnice zastávka
549568; Praha-Uhøínìves
572669; Praha-Veleslavín
573964; Praha-Velká Chuchle
572768; Praha-Vršovice
573162; Praha-Vysoèany
555367; Praha-Zbraslav
540468; Praha-Zlièín
573261; Praha-ikov
530261; Praha-vahov
531103; Praskaèka
353250; Prasklice
731240; Praskolesy
334953; Pravice
737726; Praák
532994; Proboštov
551325; Proseè nad Nisou
569806; Proseèné
557769; Proseènice
346528; Prosenice
551291; Prosetice
548339; Prosetín
357053; Prostìjov hlavní nádraí
357251; Prostìjov místní nádraí
534701; Prostøední Lipka
733451; Protivec
733824; Protivín
733725; Protivín zastávka
364455; Prudká
364554; Prudká zastávka
333948; Prno
562462; Pøedboøice
550236; Pøedhradí
568600; Pøedmìøice nad Labem
750224; Pøední Zborovice
746354; Pøehıšov
535138; Pøelouè
346627; Pøerov
753558; Pøeštice
753459; Pøeštice-Zastávka
530303; Pøevıšov
368852; Pøibice
345744; Pøíbor
769042; Pøíbram
357376; Pøibyslav
357475; Pøibyslav zastávka
761940; Pøíèina
347021; Pøíkazy
763458; Pøíkosice
763359; Pøíkosice zastávka
534065; Pøílepy
332650; Pøímìlkov
543322; Pøíšovice
752428; Pšenice
563106; Pševes
761247; Pšovlky
357756; Ptení
564864; Puèery
550533; Pustá Kamenice
551531; Pustá Kamenice zastávka
759845; Pustovìty
756627; Putim
550566; Pyšely
557405; Rabakov
350751; Rácovice
760447; Raèice nad Berounkou
568402; Raèice nad Trotinou
541177; Raèinìves
551895; Radejèín
531368; Radim
749200; Radkov
348573; Radkov u Moravské Tøebové
542423; Rádlo
741553; Radnice
558536; Radòov
370452; Radòovice
732420; Radomyšl
732529; Radomyšl zastávka
555193; Radonice nad Ohøí
536698; Radonice u Kadanì
362053; Radostice
743526; Radostice u Trocnova
750125; Radošovice
768341; Radouš
573204; Radvanice
358051; Rájec-Jestøebí
358150; Rajhrad
346460; Rajnochovice
760942; Rakovník
762542; Rakovník západ
534669; Rakovník zastávka
358358; Rakšice
356253; Rakvice
344820; Ramzová
758607; Rantíøov
358556; Rapotice
345322; Rapotín
345124; Rapotín zastávka
548123; Raspenava
332528; Raškov
563965; Rataje nad Sázavou
564062; Rataje nad Sázavou pøedmìstí
560169; Rataje nad Sázavou zastávka
560268; Rataje nad Sázavou-Ivaò
564765; Ratboø
734129; Raice
768747; Rejkovice
746255; Rochlov
745422; Rodinov
757120; Rodvínov
738526; Rohanov
358754; Rohatec
358952; Rohatec kolonie
358853; Rohatec zastávka
560219; Rohatsko
732222; Rojice
732057; Rokycany
762757; Rokycany pøedmìstí
557306; Rokytòany
571109; Rokytnice nad Jizerou
331520; Rokytnice u Pøerova
541409; Rokytnice v Orlickıch horách
554436; Ronov nad Doubravou
554337; Ronov nad Doubravou zastávka
357574; Ronov nad Sázavou
345843; Ropice
345942; Ropice zálesí
332544; Ropice zastávka
369256; Rosice u Brna
530865; Rostoklaty
765156; Rotava
735829; Roudná
542571; Roudnice nad Labem
541375; Roudnice nad Labem mìsto
542779; Roudnice nad Labem-Bezdìkov
541276; Roudnice nad Labem-Hracholusky
359059; Rousínov
555334; Roveò
553107; Rovensko pod Troskami
335653; Rovné-Divišov
557538; Rozhovice
347450; Rozhraní
549436; Rozsochatec
335752; Rozsochy
348474; Rozstání
569103; Roztoky u Jilemnice
760140; Roztoky u Køivoklátu
544668; Roztoky u Prahy
544965; Roztoky-alov
562710; Roïalovice
747428; Romberk nad Vltavou
764449; Romitál pod Tøemšínem
359257; Roná
347823; Ronov pod Radhoštìm
547398; Rtynì nad Bílinou
574400; Rtynì v Podkrkonoší
574608; Rtynì v Podkrkonoší zastávka
348128; Ruda nad Moravou
367359; Rudíkov
331926; Rudná pod Pradìdem
332221; Rudná pod Pradìdem zastávka
549162; Rudná u Prahy
539437; Rudoltice v Èechách
564591; Rumburk
504993; Rumburk státní hranice
565093; Rumburk zastávka
537407; Ruprechtice
538892; Rusová
541805; Rybná nad Zdobnicí
752329; Rybník
567198; Rybništì
541102; Rychnov nad Knìnou
541201; Rychnov nad Knìnou zastávka
542324; Rychnov u Jablonce nad Nisou
567909; Rychnovek
556266; Rymanì
348326; Rımaøov
742429; Rynárec
535062; Rynholec
552224; Rynoltice
546226; Øasnice
546127; Øasnice zastávka
534834; Øeèany nad Labem
547091; Øehlovice
732727; Øepice
559815; Øepov
574905; Øešetova Lhota
533091; Øetenice
532168; Øevnice
534768; Øevnièov
544767; Øe
549865; Øíèany
552430; Øídkı
359455; Øikonín
359562; Øíkovice
735621; Øípec
0; Øípec-Dráchov
559013; Øítonice
550939; Sádek u Polièky
533174; Sádek u atce
734558; Sadov
556308; Sadová
734657; Sadov-Podlesí
545145; Sadská
749952; Salajna
750000; Salavice
559161; Samechov
559864; Samopše
530212; Sány
359653; Sázava u ïáru
559765; Sázava zastávka
559666; Sázava-Èerné Budy
541235; Sázavka
531491; Sebuzín
551762; Sedlèany
366658; Sedlec u Mikulova
553495; Sedlec u Obrnic
741157; Sedlecko
749507; Sedlejov
542928; Sedlejovice
732024; Sedlice
732123; Sedlice mìsto
537035; Sedlíška
346049; Sedlnice
543231; Semanín
553891; Semeè
565903; Semily
553701; Semínova Lhota
565804; Semonice
766154; Semošice
766055; Semošice-Peøina
568303; Sendraice
348623; Senice na Hané
348821; Senice na Hané zastávka
550269; Senohraby
761049; Senomaty
744326; Senotín
755421; Sepekov
736124; Sezimovo Ústí
359752; Silùvky
553594; Sinutec
359851; Skalice nad Svitavou
567990; Skalice u Èeské Lípy
767053; Skalná
560110; Skalsko
733923; Skály
360552; Sklené nad Oslavou
555664; Skochovice
346148; Skotnice
554840; Skovice
561019; Skramouš
347120; Skrbeò
353920; Skrbovice
346643; Skrochovice
738823; Skøínìøov
564500; Skøivany
767749; Skuhrov pod Brdy
764340; Skuhrov pod Tøemšínem
550137; Skuteè
765651; Skviøín
538066; Slanı
538264; Slanı pøedmìstí
753822; Slapy
541706; Slatina nad Zdobnicí
555292; Slatina pod Hazmburkem
553131; Slatina u Vysokého Mıta
546838; Slatiòany
334623; Slatinice
555391; Slavìtín nad Ohøí
731513; Slavìtín u Bøeznice
749101; Slaviboø
360750; Slavièín
361055; Slavkov u Brna
340240; Slavkov u Opavy
558635; Slavníè
748228; Slavonice
541300; Slemeno
343541; Slezské Rudoltice
730523; Smetanova Lhota
564609; Smidary
733956; Smilov
568006; Smiøice
568204; Smiøice zastávka
562553; Smrèná
550228; Smrovka
549923; Smrovka dolní nádraí
550129; Smrovka støed
743427; Smyslov
555607; Sobèice
735720; Sobìslav
560763; Sobìšín
549139; Sobíòov
348920; Sobotín
558809; Sobotka
361253; Sokolnice-Telnice
764555; Sokolov
541003; Solnice
0;Solnice zastávka
549998; Solopysky
532903; Sopotnice
752121; Soumarskı Most
739029; Spálenec
552901; Spálov
738559; Spáòov
351957; Spytihnìv
545921; Srbská
531962; Srbsko
739359; Srby
568493; Srní u Èeské Lípy
538231; Sruby
334144; Stachovice
547299; Stadice
765859; Staòkov
530444; Stará Boleslav
556860; Stará Hu
566406; Stará Paka
741652; Stará Role
546432; Staré Jesenèany
565192; Staré Køeèany
349027; Staré Mìsto pod Snìníkem
361451; Staré Mìsto u Uherského Hradištì
563502; Staré Místo u Jièína
756452; Staré Sedlištì
568691; Staré Splavy
769059; Starec
574806; Starkoè
534644; Starı Kolín
739854; Starı Plzenec
562595; Starı Šachov
361659; Staøeè
731141; Stašov
568907; Stéblová
750158; Stebnice
751966; Stebno
755827; Stehlovice
534966; Stochov
747154; Stod
739425; Stoec
762344; Strachovice
754754; Strahov
761023; Strakonice
562512; Straky
550061; Stranèice
540575; Straškov
531442; Stratov
548925; Strá nad Nisou
758359; Strá nad Ohøí
756254; Strá u Tachova
357954; Straisko
370957; Stránice
553065; Struhaøov
738120; Strunkovice nad Blanicí
750323; Strunkovice nad Volyòkou
548933; Struinec
562694; Strunice
741751; Støapole
561068; Støechov nad Sázavou
540260; Støedokluky
361857; Støelice
361865; Støelice dolní
336925; Støelná
541995; Støelná v Krušnıch horách
761528; Støelské Hoštice
349126; Støeò
552265; Støezimíø
559567; Støíbrná Skalice
356477; Støíbrné Hory
747857; Støíbro
347922; Støíte nad Beèvou
335240; Støíte u Èeského Tìšína
336750; Støíte u Jihlavy
744029; Støíovice
730556; Studánka
362251; Studenec
346940; Studénka
330548; Studénka mìsto
741355; Stupno
571190; Stvolínky
562454; Stvoøidla
741959; Suchá
736827; Suchdol nad Lunicí
736728; Suchdol nad Lunicí zastávka
348045; Suchdol nad Odrou
574202; Suchovršice
746222; Sudkùv Dùl
560615; Sudomìø u Mladé Boleslavi
734228; Sudomìø u Písku
370858; Sudomìøice nad Moravou
754523; Sudomìøice u Bechynì
552661; Sudomìøice u Tábora
554394; Sulejovice
748657; Sulislav
736355; Sušice
561498; Svádov
764654; Svatava
764753; Svatava zastávka
337055; Svatoboøice
330944; Svatoòovice
335455; Svatı Štìpán
547893; Svìtec
549964; Svìtice
332023; Svìtlá Hora
541334; Svìtlá nad Sázavou
541839; Svìtlá nad Sázavou mìsto
541532; Svìtlá nad Sázavou-Josefodol
363150; Svìtlá u Boskovic
563718; Svídnice
737825; Svinìtice
360057; Svitávka
543330; Svitavy
543538; Svitavy zastávka
543439; Svitavy-Laènov
334771; Svitavy-Lány
572206; Svoboda nad Úpou
335646; Svobodné Heømanice
550483; Svojetín
731950; Svojkovice
749051; Svojšín
567792; Svor
755553; Svrno
542829; Sychrov
532309; Synkov
558007; Syøenov
362459; Šakvice
761148; Šanov
564906; Šárovcova Lhota
362756; Šatov
300657; Šatov státní hranice
362855; Šebetov
341750; Šebkovice
345355; Šelešovice
334649; Šenov
735027; Ševìtín
743021; Šimpach
354027; Široká Niva
363457; Šlapanice
363275; Šlapanov
566190; Šluknov
566299; Šluknov údolí
566398; Šluknov zastávka
770057; Špièák
338327; Špièky
340943; Štáblovice
763953; Šáhlavice
739755; Šáhlavy
349621; Štarnov
733857; Štìdrá
336149; Štìpánkovice
349324; Štìpánov
364653; Štìpánovice
349423; Šternberk
530691; Štìtí
551861; Štìtkovice
562363; Štipoklasy
730358; Štítary
348540; Štítina
535708; Štíty
348748; Štramberk
340679; Šubíøov
366252; Šumice
363655; Šumná
349720; Šumperk
349738; Šumperk zastávka
3020; Šumperk-Connex Morava
758102; Švábov
761346; Švihov u Jesenice
753954; Švihov u Klatov
736223; Tábor
756858; Tachov
756759; Tachov zastávka
756957; Tachov-Bíletín
569202; Tample
549527; Tanvald
549824; Tanvald zastávka
549022; Tanvaldskı Špièák
531269; Tatce
539734; Tatenice
747121; Tchoøovice
561597; Tìchlovice
534206; Tìchonín
537175; Telce
749309; Telè
749002; Telè-Staré Mìsto
543892; Telnice
740324; Temelín
744656; Teplá
544593; Teplice lesní brána
349928; Teplice nad Beèvou
537704; Teplice nad Metují
573808; Teplice nad Metují skály
573907; Teplice nad Metují zastávka
532895; Teplice v Èechách
551093; Teplice zámecká zahrada
745356; Teplièka u Karlovıch Varù
757658; Tìšetice
353359; Tìšice
363754; Tetèice
742452; Tisová u Nejdku
547067; Tišice
363952; Tišnov
746859; Tluèná
364752; Tlumaèov
537761; Tmáò
769240; Tochovice
754150; Toèník
551267; Tomice
355826; Tomíkovice
555938; Topol
549394; Touchovice u Loun
565564; Toušice
734152; Touim
364968; Tovaèov
735555; Trhanov
553867; Trhovı Štìpánov
532390; Trmice
560714; Trnová
532879; Trnovany
572198; Trnovany u Litomìøic
741728; Trocnov
350025; Troubelice
350223; Troubelice zastávka
362152; Troubsko
349373; Trpík
754457; Trpísty
759555; Tršnice
5017; Trutnov hlavní nádraí
570200; Trutnov hlavní nádraí
570408; Trutnov støed
570507; Trutnov zastávka
570309; Trutnov-Poøíèí
572503; Trutnov-Staré mìsto
552331; Trek
746438; Tøebèice
350629; Tøebèín
531608; Tøebechovice pod Orebem
754226; Tøebelice
350850; Tøebelovice
766758; Tøebeò
553990; Tøebenice
554196; Tøebenice mìsto
545244; Tøebestovice
540047; Tøebešice
340059; Tøebìtice
365551; Tøebíè
365650; Tøebíè-Borovina
553693; Tøebívlice
737122; Tøeboò
737023; Tøeboò láznì
556001; Tøebovìtice
539338; Tøebovice v Èechách
534099; Tøebušice
348946; Tøemešná ve Slezsku
755959; Tøemešné pod Pøimdou
750653; Tøemošná u Plznì
750554; Tøemošná u Plznì zastávka
